session,trialno,difficulty,accuracy,period_in_trial,step_reached,durPeriodTotal,FixNb,FixNbInL,FixNbInR,FixNbInT,FixNbNoAOI,FixTotDurInL,FixTotDurInR,FixTotDurInT,FixTotDurInNoAOI,LookNb,LookNbInL,LookNbInR,LookNbInT,LookNbNoAOI,LookTotDurInL,LookTotDurInR,LookTotDurInT,NbSwitches,objL,objR,objT,sideChosen,sideMatch,timePeriodStarts,timePeriodEnds
curE019a,14,Medium,0.0,exploration,3,16894,27,6,21,0,0,2590,6366,0,0,9,4,5,0,0,2684,7250,0,6,A-2-F-1.png,A-1-I-4.png,A-1-I-4.png,left,right,1576.0,18468.0
curE019a,14,Medium,0.0,decision,3,4732,8,1,0,7,0,450,0,3740,0,1,0,0,1,0,526,0,4202,0,A-2-F-1.png,A-1-I-4.png,A-1-I-4.png,left,right,18470.0,23200.0
curE019a,15,Medium,1.0,exploration,3,5164,14,4,9,1,0,1026,2800,458,0,4,2,2,0,0,1148,3128,530,3,F-2-G-4.png,F-3-H-3.png,F-3-H-3.png,right,right,1596.0,6758.0
curE019a,15,Medium,1.0,decision,3,4716,3,0,1,2,0,0,310,778,0,2,0,1,1,0,0,310,860,1,F-2-G-4.png,F-3-H-3.png,F-3-H-3.png,right,right,6760.0,11474.0
curE019a,17,Medium,1.0,exploration,3,11376,15,7,4,3,1,2802,1442,930,142,5,3,0,2,0,3034,1690,1004,3,V-3-B-2.png,V-2-H-1.png,V-2-H-1.png,right,right,1534.0,12908.0
curE019a,17,Medium,1.0,decision,3,2332,6,0,1,5,0,0,460,1512,0,1,0,0,1,0,0,530,1794,0,V-3-B-2.png,V-2-H-1.png,V-2-H-1.png,right,right,12910.0,15240.0
curE019a,18,Medium,0.0,exploration,3,7430,20,13,5,1,1,2976,1418,466,102,3,2,1,0,0,3616,1642,538,3,F-2-G-1.png,F-4-E-2.png,F-4-E-2.png,left,right,1512.0,8940.0
curE019a,18,Medium,0.0,decision,3,2116,5,1,1,3,0,476,228,1050,0,3,0,1,2,0,536,228,1146,1,F-2-G-1.png,F-4-E-2.png,F-4-E-2.png,left,right,8942.0,11056.0
curE019a,19,Medium,1.0,exploration,3,11212,12,2,8,2,0,298,2934,570,0,5,1,3,1,0,332,3208,638,2,O-2-J-2.png,O-1-D-2.png,O-2-J-2.png,left,left,31770.0,42980.0
curE019a,19,Medium,1.0,decision,3,5998,8,0,0,8,0,0,0,3464,96,2,0,0,2,0,0,0,3922,0,O-2-J-2.png,O-1-D-2.png,O-2-J-2.png,left,left,42982.0,48978.0
curE019a,20,Medium,1.0,exploration,3,7178,14,5,8,1,0,1506,1734,472,0,5,2,3,0,0,1652,2024,536,3,A-3-F-3.png,A-1-I-4.png,A-3-F-3.png,left,left,2224.0,9400.0
curE019a,20,Medium,1.0,decision,3,5164,11,3,0,7,1,606,208,2978,98,5,2,0,3,0,640,236,3078,2,A-3-F-3.png,A-1-I-4.png,A-3-F-3.png,left,left,9402.0,14564.0
curE019a,22,Hard,0.0,exploration,3,15512,31,13,16,2,0,5584,5854,816,0,17,9,7,1,0,5830,6250,876,8,O-4-J-3.png,O-4-B-2.png,O-4-B-2.png,left,right,3828.0,19338.0
curE019a,22,Hard,0.0,decision,3,3582,9,2,0,6,1,378,0,1880,652,2,1,0,1,0,458,0,2218,1,O-4-J-3.png,O-4-B-2.png,O-4-B-2.png,left,right,19340.0,22920.0
curE019a,26,Hard,0.0,exploration,3,8862,12,5,5,2,0,3566,2876,592,0,5,2,2,1,0,3730,3034,650,4,A-4-E-3.png,A-4-I-1.png,A-4-I-1.png,left,right,1402.0,10262.0
curE019a,26,Hard,0.0,decision,3,5416,9,1,0,7,1,318,0,4134,230,3,1,0,2,0,318,0,4374,1,A-4-E-3.png,A-4-I-1.png,A-4-I-1.png,left,right,10264.0,15678.0
curE019a,27,Hard,0.0,exploration,3,5476,13,8,4,1,0,2562,1476,472,0,5,3,2,0,0,2860,1604,536,3,F-3-A-2.png,F-3-G-4.png,F-3-A-2.png,right,left,1598.0,7072.0
curE019a,27,Hard,0.0,decision,3,3050,4,0,0,4,0,0,0,1448,0,1,0,0,1,0,0,0,1636,0,F-3-A-2.png,F-3-G-4.png,F-3-A-2.png,right,left,7074.0,10122.0
curE019a,29,Medium,1.0,exploration,3,5582,4,0,4,0,0,0,1772,0,0,1,0,1,0,0,0,2042,0,1,O-3-G-3.png,O-4-H-4.png,O-4-H-4.png,right,right,1496.0,7076.0
curE019a,29,Medium,1.0,decision,3,3498,7,0,1,6,0,0,448,2550,0,1,0,0,1,0,0,524,2968,0,O-3-G-3.png,O-4-H-4.png,O-4-H-4.png,right,right,7078.0,10574.0
curE019a,30,Medium,0.0,exploration,3,5562,10,1,6,2,1,370,3318,736,240,4,1,2,1,0,370,3654,788,3,O-2-J-1.png,O-1-C-3.png,O-1-C-3.png,left,right,8872.0,14432.0
curE019a,30,Medium,0.0,decision,3,4382,7,1,0,6,0,450,0,3446,0,1,0,0,1,0,526,0,3764,0,O-2-J-1.png,O-1-C-3.png,O-1-C-3.png,left,right,14434.0,18814.0
curE019a,31,Medium,1.0,exploration,3,9596,13,8,4,1,0,4586,1936,486,0,8,5,3,0,0,4772,2000,538,3,A-4-I-2.png,A-2-F-3.png,A-4-I-2.png,left,left,1462.0,11056.0
curE019a,31,Medium,1.0,decision,3,8996,7,1,0,6,0,248,0,2874,0,1,0,0,1,0,344,0,3240,0,A-4-I-2.png,A-2-F-3.png,A-4-I-2.png,left,left,11058.0,20052.0
curE019a,34,Medium,1.0,exploration,3,14278,27,10,16,1,0,4652,6756,450,0,10,5,5,0,0,4864,7506,530,6,A-2-F-1.png,A-1-I-4.png,A-1-I-4.png,right,right,2166.0,16442.0
curE019a,34,Medium,1.0,decision,3,6748,8,1,1,6,0,190,460,2972,0,3,1,0,2,0,190,530,3220,1,A-2-F-1.png,A-1-I-4.png,A-1-I-4.png,right,right,16444.0,23190.0
curE019a,35,Hard,0.0,exploration,3,8930,18,5,11,1,1,1940,3256,132,202,8,3,4,1,0,2038,3598,132,7,V-1-G-2.png,V-1-B-3.png,V-1-G-2.png,right,left,1634.0,10562.0
curE019a,35,Hard,0.0,decision,3,8010,12,0,1,10,1,0,142,4672,192,4,0,1,3,0,0,142,5146,1,V-1-G-2.png,V-1-B-3.png,V-1-G-2.png,right,left,10564.0,18572.0
curE019a,36,Hard,1.0,exploration,3,4712,9,3,3,2,1,900,598,406,718,4,2,1,1,0,966,720,482,2,A-3-F-3.png,A-3-E-1.png,A-3-F-3.png,left,left,1830.0,6540.0
curE019a,36,Hard,1.0,decision,3,2982,5,1,0,4,0,326,0,2198,0,2,1,0,1,0,326,0,2386,1,A-3-F-3.png,A-3-E-1.png,A-3-F-3.png,left,left,6542.0,9522.0
curE019a,37,Hard,1.0,exploration,3,4148,11,5,5,1,0,1284,1514,462,0,5,3,2,0,0,1414,1654,526,2,F-3-H-3.png,F-3-A-1.png,F-3-H-3.png,left,left,1592.0,5738.0
curE019a,37,Hard,1.0,decision,3,2650,5,1,0,4,0,328,0,1848,0,2,1,0,1,0,328,0,2022,1,F-3-H-3.png,F-3-A-1.png,F-3-H-3.png,left,left,5740.0,8388.0
curE024a,8,Easy,0.0,exploration,3,8180,16,9,4,1,2,4846,1246,450,272,3,3,0,0,0,5122,1486,0,1,V-3-H-3.png,O-3-B-4.png,O-3-B-4.png,left,right,1778.0,5116.0
curE024a,8,Easy,0.0,decision,3,4052,11,2,0,9,0,416,0,2896,0,3,1,0,2,0,484,0,3240,1,V-3-H-3.png,O-3-B-4.png,O-3-B-4.png,left,right,5118.0,6058.0
curE024a,11,Easy,0.0,exploration,3,15378,27,15,11,1,0,5440,2646,474,100,10,5,5,0,0,5968,2942,536,6,O-2-J-2.png,A-1-I-4.png,A-1-I-4.png,left,right,1478.0,5990.0
curE024a,11,Easy,0.0,decision,3,2116,6,1,0,5,0,394,0,1296,0,1,0,0,1,0,442,0,1524,0,O-2-J-2.png,A-1-I-4.png,A-1-I-4.png,left,right,5992.0,8040.0
curE024a,14,Easy,1.0,exploration,3,6780,18,9,8,1,0,2810,1812,472,0,5,2,3,0,0,3182,2026,538,3,O-1-D-1.png,F-2-G-2.png,O-1-D-1.png,left,left,1416.0,10838.0
curE024a,14,Easy,1.0,decision,3,1916,6,2,0,4,0,400,0,1130,0,2,1,0,1,0,470,0,1322,1,O-1-D-1.png,F-2-G-2.png,O-1-D-1.png,left,left,10840.0,15486.0
curE024a,15,Medium,1.0,exploration,3,6546,18,7,9,1,1,2426,2272,474,130,5,2,3,0,0,2658,2564,538,3,A-3-B-4.png,A-2-F-3.png,A-3-B-4.png,left,left,1478.0,8256.0
curE024a,15,Medium,1.0,decision,3,2016,6,0,1,5,0,0,424,1146,0,1,0,0,1,0,0,530,1350,0,A-3-B-4.png,A-2-F-3.png,A-3-B-4.png,left,left,8258.0,10172.0
curE024a,16,Medium,0.0,exploration,3,5032,10,6,3,1,0,2872,838,490,0,4,2,2,0,0,3052,898,540,2,V-2-A-4.png,V-1-G-2.png,V-2-A-4.png,right,left,1480.0,8024.0
curE024a,16,Medium,0.0,decision,3,916,3,2,0,1,0,480,0,314,0,2,1,0,1,0,480,0,314,1,V-2-A-4.png,V-1-G-2.png,V-2-A-4.png,right,left,8026.0,10040.0
curE024a,17,Medium,0.0,exploration,3,12062,17,10,5,2,0,4902,1522,404,0,5,2,2,1,0,5394,1652,430,3,F-4-E-3.png,F-3-H-3.png,F-3-H-3.png,left,right,1546.0,6576.0
curE024a,17,Medium,0.0,decision,3,1600,5,1,0,4,0,476,0,712,0,1,0,0,1,0,528,0,946,0,F-4-E-3.png,F-3-H-3.png,F-3-H-3.png,left,right,6578.0,7492.0
curE024a,21,Easy,1.0,exploration,3,4730,9,5,2,1,1,2688,546,448,150,3,2,1,0,0,2886,604,528,2,F-2-G-4.png,O-2-J-1.png,F-2-G-4.png,left,left,7750.0,15824.0
curE024a,21,Easy,1.0,decision,3,1500,4,1,0,3,0,492,0,780,0,1,0,0,1,0,538,0,940,0,F-2-G-4.png,O-2-J-1.png,F-2-G-4.png,left,left,15826.0,17090.0
curE024a,27,Easy,0.0,exploration,3,3716,8,4,2,1,1,1528,750,464,172,4,2,1,1,0,1634,780,464,3,O-4-B-1.png,A-4-F-4.png,A-4-F-4.png,left,right,5260.0,8640.0
curE024a,27,Easy,0.0,decision,3,1400,3,1,0,2,0,532,0,808,26,1,0,0,1,0,532,0,842,0,O-4-B-1.png,A-4-F-4.png,A-4-F-4.png,left,right,8642.0,10256.0
curE024a,28,Easy,1.0,exploration,3,5580,14,5,8,1,0,1576,2210,484,0,8,4,4,0,0,1642,2416,540,4,F-4-E-1.png,V-2-H-1.png,F-4-E-1.png,left,left,1262.0,4976.0
curE024a,28,Easy,1.0,decision,3,1650,4,1,0,3,0,480,0,974,0,1,0,0,1,0,528,0,1108,0,F-4-E-1.png,V-2-H-1.png,F-4-E-1.png,left,left,4978.0,6376.0
curE024a,35,Easy,0.0,exploration,3,13390,23,17,5,1,0,5462,1636,470,0,6,3,3,0,0,6114,1808,528,4,V-3-H-3.png,O-3-B-4.png,O-3-B-4.png,left,right,1482.0,14870.0
curE024a,35,Easy,0.0,decision,3,2366,3,1,0,2,0,426,0,792,0,1,0,0,1,0,504,0,880,0,V-3-H-3.png,O-3-B-4.png,O-3-B-4.png,left,right,14872.0,17236.0
curE024a,36,Easy,0.0,exploration,3,4310,10,2,7,1,0,652,2672,480,0,2,1,1,0,0,690,2912,536,2,F-1-A-2.png,A-2-F-2.png,A-2-F-2.png,left,right,1484.0,5792.0
curE024a,36,Easy,0.0,decision,3,9780,14,1,0,13,0,380,0,4674,0,2,1,0,1,0,380,0,5370,1,F-1-A-2.png,A-2-F-2.png,A-2-F-2.png,left,right,5794.0,15572.0
curE024a,37,Easy,1.0,exploration,3,2332,6,0,3,1,2,0,614,936,242,1,0,1,0,0,0,704,0,1,O-3-H-2.png,F-2-G-1.png,O-3-H-2.png,left,left,1530.0,3860.0
curE024a,37,Easy,1.0,decision,3,1432,4,1,0,3,0,462,0,748,0,1,0,0,1,0,528,0,894,0,O-3-H-2.png,F-2-G-1.png,O-3-H-2.png,left,left,3862.0,5292.0
curE024a,38,Easy,0.0,exploration,3,8294,16,6,9,1,0,2576,3354,452,0,5,2,3,0,0,2718,3630,520,5,V-3-B-1.png,A-3-F-3.png,V-3-B-1.png,right,left,1866.0,10158.0
curE024a,38,Easy,0.0,decision,3,1066,3,0,1,1,1,0,532,292,128,1,0,0,1,0,0,2,292,0,V-3-B-1.png,A-3-F-3.png,V-3-B-1.png,right,left,10160.0,11224.0
curE024a,40,Easy,0.0,exploration,3,4496,12,5,6,1,0,1602,1558,480,0,4,2,2,0,0,1810,1818,536,3,O-4-B-2.png,A-4-E-3.png,O-4-B-2.png,right,left,1462.0,5956.0
curE024a,40,Easy,0.0,decision,3,2166,4,0,1,3,0,0,474,1370,0,1,0,0,1,0,0,528,1514,0,O-4-B-2.png,A-4-E-3.png,O-4-B-2.png,right,left,5958.0,8122.0
curE024a,41,Easy,1.0,exploration,3,2930,9,3,4,2,0,934,992,338,0,5,2,2,1,0,968,1084,348,3,V-1-A-4.png,F-2-G-2.png,F-2-G-2.png,right,right,1648.0,4576.0
curE024a,41,Easy,1.0,decision,3,1466,4,0,1,3,0,0,142,664,8,1,0,0,1,0,0,184,828,0,V-1-A-4.png,F-2-G-2.png,F-2-G-2.png,right,right,4578.0,6042.0
curE024a,42,Easy,0.0,exploration,3,4514,7,3,4,0,0,856,822,0,0,2,0,2,0,0,990,882,0,2,V-2-B-3.png,F-3-H-3.png,F-3-H-3.png,left,right,1946.0,6458.0
curE024a,42,Easy,0.0,decision,3,1434,2,1,0,1,0,388,0,456,0,1,0,0,1,0,442,0,456,0,V-2-B-3.png,F-3-H-3.png,F-3-H-3.png,left,right,6460.0,7892.0
curE027a,7,Easy,1.0,exploration,3,2400,3,0,0,2,1,0,0,2144,148,1,0,0,1,0,0,0,1800,0,A-3-E-2.png,V-2-H-1.png,A-3-E-2.png,left,left,1574.0,3972.0
curE027a,7,Easy,1.0,decision,3,1416,3,1,1,1,0,538,294,484,10,2,0,1,1,0,538,294,484,1,A-3-E-2.png,V-2-H-1.png,A-3-E-2.png,left,left,3974.0,5388.0
curE027a,8,Easy,1.0,exploration,3,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O-1-I-4.png,A-4-F-4.png,O-1-I-4.png,left,left,1480.0,3810.0
curE027a,8,Easy,1.0,decision,3,1416,3,2,0,1,0,482,0,830,0,2,1,0,1,0,482,0,830,1,O-1-I-4.png,A-4-F-4.png,O-1-I-4.png,left,left,3812.0,5226.0
curE027a,9,Medium,0.0,exploration,3,2330,2,0,0,2,0,0,0,280,0,1,0,0,1,0,0,0,320,0,A-3-E-2.png,A-1-C-3.png,A-1-C-3.png,left,right,1462.0,3790.0
curE027a,9,Medium,0.0,decision,3,3248,2,1,0,1,0,486,0,940,0,1,0,0,1,0,534,0,982,0,A-3-E-2.png,A-1-C-3.png,A-1-C-3.png,left,right,3792.0,7038.0
curE027a,11,Medium,1.0,exploration,3,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O-2-H-3.png,O-3-B-4.png,O-2-H-3.png,left,left,2024.0,4354.0
curE027a,11,Medium,1.0,decision,3,1232,3,1,0,2,0,532,0,638,6,1,0,0,1,0,532,0,694,0,O-2-H-3.png,O-3-B-4.png,O-2-H-3.png,left,left,4356.0,5586.0
curE027a,12,Medium,1.0,exploration,3,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V-4-A-4.png,V-1-G-2.png,V-1-G-2.png,right,right,1514.0,3844.0
curE027a,12,Medium,1.0,decision,3,1932,4,0,1,3,0,0,460,1262,0,1,0,0,1,0,0,536,1390,0,V-4-A-4.png,V-1-G-2.png,V-1-G-2.png,right,right,3846.0,5776.0
curE027a,16,Medium,1.0,exploration,3,5396,6,3,2,1,0,1236,1262,448,0,2,1,1,0,0,1362,1310,476,2,F-2-G-3.png,F-1-A-4.png,F-1-A-4.png,right,right,5776.0,11170.0
curE027a,16,Medium,1.0,decision,3,1384,3,0,2,1,0,0,472,806,0,2,0,1,1,0,0,472,806,1,F-2-G-3.png,F-1-A-4.png,F-1-A-4.png,right,right,11172.0,12554.0
curE027a,18,Medium,0.0,exploration,3,2882,5,0,2,3,0,0,756,1548,0,1,0,0,1,0,0,936,1652,0,F-1-A-3.png,F-2-G-1.png,F-2-G-1.png,left,right,11606.0,14486.0
curE027a,18,Medium,0.0,decision,3,1134,3,2,0,1,0,488,0,548,0,2,1,0,1,0,488,0,548,1,F-1-A-3.png,F-2-G-1.png,F-2-G-1.png,left,right,14488.0,15620.0
curE027a,19,Medium,1.0,exploration,3,2762,4,0,2,2,0,0,772,1162,0,1,0,0,1,0,0,942,1238,0,V-2-H-1.png,V-3-B-2.png,V-2-H-1.png,left,left,1516.0,4276.0
curE027a,19,Medium,1.0,decision,3,1066,3,2,0,1,0,478,0,480,0,2,1,0,1,0,478,0,480,1,V-2-H-1.png,V-3-B-2.png,V-2-H-1.png,left,left,4278.0,5342.0
curE027a,20,Medium,1.0,exploration,3,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O-4-J-3.png,O-2-G-4.png,O-4-J-3.png,left,left,5144.0,7472.0
curE027a,20,Medium,1.0,decision,3,1398,4,1,0,2,1,464,0,504,224,1,0,0,1,0,526,0,522,0,O-4-J-3.png,O-2-G-4.png,O-4-J-3.png,left,left,7474.0,8870.0
curE027a,21,Hard,0.0,exploration,3,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-3-A-1.png,F-3-H-3.png,F-3-H-3.png,left,right,1508.0,3838.0
curE027a,21,Hard,0.0,decision,3,1166,3,1,0,2,0,536,0,568,8,1,0,0,1,0,536,0,622,0,F-3-A-1.png,F-3-H-3.png,F-3-H-3.png,left,right,3840.0,5004.0
curE027a,24,Medium,1.0,exploration,3,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A-2-F-3.png,A-1-C-3.png,A-2-F-3.png,left,left,2080.0,4410.0
curE027a,24,Medium,1.0,decision,3,1400,3,1,0,2,0,536,0,790,8,1,0,0,1,0,536,0,856,0,A-2-F-3.png,A-1-C-3.png,A-2-F-3.png,left,left,4412.0,6258.0
curE027a,25,Medium,0.0,exploration,3,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V-3-G-4.png,V-1-A-4.png,V-1-A-4.png,left,right,3132.0,9442.0
curE027a,25,Medium,0.0,decision,3,1848,3,2,0,1,0,470,0,1270,0,2,1,0,1,0,470,0,1270,1,V-3-G-4.png,V-1-A-4.png,V-1-A-4.png,left,right,9444.0,10924.0
curE027a,26,Medium,1.0,exploration,3,6312,3,0,0,3,0,0,0,2058,0,1,0,0,1,0,0,0,2164,0,F-4-E-2.png,F-3-H-3.png,F-4-E-2.png,left,left,1528.0,3858.0
curE027a,26,Medium,1.0,decision,3,1482,4,1,0,3,0,470,0,516,0,1,0,0,1,0,530,0,624,0,F-4-E-2.png,F-3-H-3.png,F-4-E-2.png,left,left,3860.0,5740.0
curE027a,29,Medium,1.0,exploration,3,2332,2,0,1,1,0,0,346,630,6,1,0,1,0,0,0,346,630,1,F-4-E-2.png,F-3-H-3.png,F-4-E-2.png,left,left,1492.0,5056.0
curE027a,29,Medium,1.0,decision,3,1250,2,1,0,1,0,108,0,680,0,2,1,0,1,0,108,0,680,1,F-4-E-2.png,F-3-H-3.png,F-4-E-2.png,left,left,5058.0,6138.0
curE027a,30,Medium,1.0,exploration,3,3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O-1-I-4.png,O-3-B-4.png,O-1-I-4.png,left,left,1460.0,3808.0
curE027a,30,Medium,1.0,decision,3,1082,3,1,0,2,0,534,0,480,6,1,0,0,1,0,534,0,542,0,O-1-I-4.png,O-3-B-4.png,O-1-I-4.png,left,left,3810.0,6372.0
curE030a,7,Easy,0.0,exploration,3,4298,7,2,4,1,0,986,510,406,0,2,1,1,0,0,1044,714,484,1,O-1-I-4.png,F-2-G-3.png,O-1-I-4.png,right,left,1594.0,7940.0
curE030a,7,Easy,0.0,decision,3,1548,5,0,1,4,0,0,474,814,0,1,0,0,1,0,0,530,1012,0,O-1-I-4.png,F-2-G-3.png,O-1-I-4.png,right,left,7942.0,9622.0
curE030a,12,Easy,1.0,exploration,3,3948,8,3,4,1,0,852,1816,428,0,2,0,2,0,0,984,1968,530,1,O-2-J-1.png,A-1-I-4.png,A-1-I-4.png,right,right,1580.0,16374.0
curE030a,12,Easy,1.0,decision,3,1548,3,0,1,2,0,0,442,654,0,1,0,0,1,0,0,0,710,0,O-2-J-1.png,A-1-I-4.png,A-1-I-4.png,right,right,16376.0,18440.0
curE030a,15,Easy,0.0,exploration,3,2760,8,2,5,1,0,416,1044,486,0,3,1,2,0,0,468,1236,538,2,O-2-J-1.png,A-4-I-1.png,O-2-J-1.png,right,left,1846.0,20254.0
curE030a,15,Easy,0.0,decision,3,1384,4,0,1,3,0,0,464,706,0,1,0,0,1,0,0,526,854,0,O-2-J-1.png,A-4-I-1.png,O-2-J-1.png,right,left,20256.0,21604.0
curE030a,19,Easy,0.0,exploration,3,8964,20,16,3,1,0,5516,928,318,0,6,3,3,0,0,6236,928,346,4,A-3-E-2.png,O-1-D-1.png,A-3-E-2.png,right,left,5294.0,8090.0
curE030a,19,Easy,0.0,decision,3,1966,4,2,0,2,0,404,0,1324,0,2,1,0,1,0,452,0,1392,1,A-3-E-2.png,O-1-D-1.png,A-3-E-2.png,right,left,8092.0,9206.0
curE030a,20,Easy,1.0,exploration,3,3114,9,4,3,2,0,1046,914,460,66,4,1,2,1,0,1156,992,510,2,A-2-F-1.png,V-2-A-4.png,A-2-F-1.png,left,left,1258.0,10220.0
curE030a,20,Easy,1.0,decision,3,1900,6,0,2,4,0,0,294,670,0,2,0,1,1,0,0,322,862,1,A-2-F-1.png,V-2-A-4.png,A-2-F-1.png,left,left,10222.0,12186.0
curE030a,21,Easy,1.0,exploration,3,2328,6,3,1,2,0,864,224,698,0,3,1,1,1,0,952,224,760,2,F-4-E-1.png,V-1-G-2.png,V-1-G-2.png,right,right,1478.0,4590.0
curE030a,21,Easy,1.0,decision,3,1532,4,0,1,3,0,0,476,842,0,1,0,0,1,0,0,530,996,0,F-4-E-1.png,V-1-G-2.png,V-1-G-2.png,right,right,4592.0,6490.0
curE030a,23,Medium,1.0,exploration,3,2328,7,4,2,1,0,960,336,598,0,2,1,1,0,0,1148,408,656,2,V-2-B-3.png,V-1-G-1.png,V-2-B-3.png,left,left,4158.0,9802.0
curE030a,23,Medium,1.0,decision,3,3182,8,1,0,7,0,470,0,1990,0,1,0,0,1,0,538,0,2298,0,V-2-B-3.png,V-1-G-1.png,V-2-B-3.png,left,left,9804.0,10784.0
curE030a,26,Hard,1.0,exploration,3,7260,21,8,11,2,0,2594,2288,406,0,9,4,4,1,0,2786,2644,462,5,F-3-A-2.png,F-3-G-4.png,F-3-G-4.png,right,right,1266.0,10276.0
curE030a,26,Hard,1.0,decision,3,1732,3,0,1,2,0,0,428,1004,0,1,0,0,1,0,0,508,1060,0,F-3-A-2.png,F-3-G-4.png,F-3-G-4.png,right,right,10278.0,11942.0
curE030a,27,Hard,1.0,exploration,3,2328,4,1,2,1,0,406,432,292,0,2,0,1,1,0,448,476,292,1,A-4-I-1.png,A-4-F-4.png,A-4-F-4.png,right,right,2146.0,9404.0
curE030a,27,Hard,1.0,decision,3,4066,2,0,0,2,0,0,0,642,0,1,0,0,1,0,0,0,696,0,A-4-I-1.png,A-4-F-4.png,A-4-F-4.png,right,right,9406.0,11136.0
curE030a,28,xHard,1.0,exploration,3,4132,7,4,3,0,0,1798,1062,0,0,4,2,2,0,0,1860,1144,0,3,O-3-H-2.png,O-3-H-1.png,O-3-H-2.png,left,left,1548.0,3874.0
curE030a,28,xHard,1.0,decision,3,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O-3-H-2.png,O-3-H-1.png,O-3-H-2.png,left,left,3876.0,7940.0
curE030a,31,xHard,0.0,exploration,3,3798,10,3,5,2,0,802,1418,426,0,5,1,3,1,0,870,1518,486,2,V-4-F-1.png,V-4-F-2.png,V-4-F-1.png,right,left,8076.0,19486.0
curE030a,31,xHard,0.0,decision,3,1616,4,0,1,3,0,0,468,754,0,1,0,0,1,0,0,526,916,0,V-4-F-1.png,V-4-F-2.png,V-4-F-1.png,right,left,19488.0,21318.0
curE030a,36,xHard,0.0,exploration,3,2330,5,2,2,1,0,746,354,704,0,3,1,1,1,0,786,418,704,2,V-1-G-1.png,V-1-G-2.png,V-1-G-2.png,left,right,1890.0,4602.0
curE030a,36,xHard,0.0,decision,3,1816,4,1,0,3,0,464,0,1130,0,1,0,0,1,0,530,0,1280,0,V-1-G-1.png,V-1-G-2.png,V-1-G-2.png,left,right,4604.0,9486.0
curE030a,37,xHard,1.0,exploration,3,2332,5,3,1,1,0,808,264,698,0,3,1,1,1,0,882,264,698,2,F-4-E-2.png,F-4-E-3.png,F-4-E-2.png,left,left,1516.0,3844.0
curE030a,37,xHard,1.0,decision,3,1650,2,1,0,1,0,282,0,116,0,1,0,0,1,0,306,0,116,0,F-4-E-2.png,F-4-E-3.png,F-4-E-2.png,left,left,3846.0,5660.0
curE034a,8,Easy,1.0,exploration,3,5794,13,6,5,2,0,2632,814,402,0,3,1,1,1,0,2818,1042,444,2,O-1-C-3.png,F-4-E-1.png,O-1-C-3.png,left,left,1632.0,7424.0
curE034a,8,Easy,1.0,decision,3,7082,6,0,0,6,0,0,0,2524,0,1,0,0,1,0,0,0,2806,0,O-1-C-3.png,F-4-E-1.png,O-1-C-3.png,left,left,7426.0,14506.0
curE034a,13,Easy,0.0,exploration,3,9246,20,12,7,1,0,3004,2388,412,0,3,1,2,0,0,3522,2712,454,2,V-1-G-1.png,A-4-I-1.png,V-1-G-1.png,right,left,1594.0,10838.0
curE034a,13,Easy,0.0,decision,3,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V-1-G-1.png,A-4-I-1.png,V-1-G-1.png,right,left,10840.0,20068.0
curE034a,14,Easy,0.0,exploration,3,5178,12,3,6,1,2,952,2480,480,302,4,2,2,0,0,1036,2638,0,3,A-2-F-1.png,F-3-A-1.png,F-3-A-1.png,left,right,1658.0,6834.0
curE034a,14,Easy,0.0,decision,3,600,2,2,0,0,0,470,0,0,0,1,1,0,0,0,470,0,0,1,A-2-F-1.png,F-3-A-1.png,F-3-A-1.png,left,right,6836.0,7434.0
curE034a,16,Easy,1.0,exploration,3,18894,24,17,6,1,0,6024,1828,452,0,6,3,3,0,0,6824,1948,540,4,V-1-G-1.png,O-2-J-1.png,O-2-J-1.png,right,right,1512.0,20404.0
curE034a,16,Easy,1.0,decision,3,1948,6,0,2,4,0,0,390,1192,0,2,0,1,1,0,0,476,1364,1,V-1-G-1.png,O-2-J-1.png,O-2-J-1.png,right,right,20406.0,22352.0
curE034a,17,Easy,0.0,exploration,3,16206,15,12,3,0,0,3418,906,0,0,3,2,1,0,0,3774,1056,0,3,O-1-D-2.png,V-2-B-3.png,O-1-D-2.png,right,left,1478.0,17682.0
curE034a,17,Easy,0.0,decision,3,5016,9,0,2,7,0,0,456,1886,0,2,0,1,1,0,0,482,2194,1,O-1-D-2.png,V-2-B-3.png,O-1-D-2.png,right,left,17684.0,22698.0
curE034a,18,Easy,0.0,exploration,3,4944,5,3,1,1,0,902,344,340,0,3,2,0,1,0,962,364,340,2,A-1-I-4.png,O-2-G-4.png,A-1-I-4.png,right,left,1478.0,6420.0
